,Seconds,Q_flow Refrigeration [kW]_model,T_sup RefrigerationT [°C]_model,T_ret RefrigerationT [°C]_model
1723,6202800,0.5600280221234932,69.48099359785047,30.222541999412417
1724,6206400,0.4528187035182151,67.10904746386002,25.923200145960134
1725,6210000,0.2608042500742435,64.3139477099926,24.817927422136343
1726,6213600,0.2710857038322027,68.71790592827536,26.16144257657069
1727,6217200,0.25361867172451774,71.8544525060177,27.128780973569306
1728,6220800,0.37902276981167476,71.48960819476551,29.083460605015084
1729,6224400,0.28664481438779243,71.03655890628471,28.72410589489058
1730,6228000,0.27606923977740755,74.2508586421091,29.166413991575652
1731,6231600,0.33315840474564534,68.31780336746966,28.361128665810554
1732,6235200,0.49279398129362867,68.29512377921631,24.84781338484247
1733,6238800,0.4940251766563523,71.092665039554,26.30257315276771
1734,6242400,0.5174020218941418,70.24269439550976,28.667951138739763
1735,6246000,0.5806722860566855,67.25377284443125,27.355228827865574
1736,6249600,0.5195306954699733,68.66692702124443,28.323150883169877
1737,6253200,0.4788554251847436,68.78795020179248,28.211786888330458
1738,6256800,0.5075204185194476,69.01713971154507,27.332777223123454
1739,6260400,0.5721258141046299,71.18880632654435,27.389661215368864
1740,6264000,0.5742999936872181,68.37470895455169,30.531991750289315
1741,6267600,0.6098286988727757,66.99524606885178,27.91174398421698
1742,6271200,0.5150857617111453,65.23177466602989,27.923069437108005
1743,6274800,0.5238400422733757,66.83942711144094,26.88234366615325
1744,6278400,0.5088565913531037,70.41842572693601,23.641894324875796
1745,6282000,0.45698307053392484,73.90080961544518,28.437116945107427
1746,6285600,0.6241762205448977,72.16918863523874,29.384562718697385
1747,6289200,0.5588678821740517,64.68983424377345,29.40747928807437
1748,6292800,0.44862835054297934,70.31015870760189,26.400660369469406
1749,6296400,0.33484734874971084,67.17374128374972,28.499772386149033
1750,6300000,0.24326947608970853,66.13127213501724,27.031947748146973
1751,6303600,0.34853179185417726,71.0034237273865,25.88253487123113
1752,6307200,0.35613894702616566,65.8567339277179,21.424586857799778
1753,6310800,0.3175496737958198,67.34890504673236,22.81523720650385
1754,6314400,0.3022096221450455,67.28773817786386,22.274741387927936
1755,6318000,0.3210096983279231,61.393408716298715,19.054717216175096
1756,6321600,0.37399086425562533,63.9837709866028,19.449928307680135
1757,6325200,0.42509135627464756,65.1947047168999,21.796685378060268
1758,6328800,0.4016952379853228,66.04925496502209,20.972738827541484
1759,6332400,0.60885192102045,64.78482194481138,22.647971651330206
1760,6336000,0.6176510889890002,65.10184838616921,20.96221387383118
1761,6339600,0.5810625194915834,64.44302892008903,21.233191504202225
1762,6343200,0.5548320328086257,63.54478046979619,20.47648671817129
1763,6346800,0.6703154296689883,63.01571615161861,21.72998741849176
1764,6350400,0.7731092670649682,61.775478522020435,21.1253790709199
1765,6354000,0.6552056299165319,67.57191831861464,20.433673523362486
1766,6357600,0.6143483495757196,65.93088745492474,20.21258671824063
1767,6361200,0.6317940351572326,65.12094577626058,19.44262686317543
1768,6364800,0.5998346284603951,64.22837894871272,21.06843359540611
1769,6368400,0.5786603200629088,67.73144387286335,21.182805614316862
1770,6372000,0.6809823347527159,67.19683577551498,21.772491966412595
1771,6375600,0.666035786454711,66.0674916495404,22.366331116537534
1772,6379200,0.6593855258403338,66.7702855264814,21.184693770585437
1773,6382800,0.444586035294632,63.172004618356205,21.498276671115047
1774,6386400,0.373785468757092,60.28122891517056,18.972109330845377
1775,6390000,0.38862080416920836,64.10784872768622,20.36922457505707
1776,6393600,0.39552670911983984,61.58440755505883,29.082058227493746
1777,6397200,0.34448543282916955,61.96454913304727,27.943142574415123
1778,6400800,0.2845816405846121,60.45157059099798,27.86744452062173
1779,6404400,0.29376552731314254,58.468227929772475,28.057300222090696
1780,6408000,0.39414415956646004,58.711461156260306,25.543400649132362
1781,6411600,0.3471967735297136,59.95488559924673,28.663061563718667
1782,6415200,0.42347933741619376,64.33441646981883,30.450859699422836
1783,6418800,0.5092581705483192,60.958900653834945,29.22102244745153
1784,6422400,0.6464351013425831,58.94751232528369,29.32650225169003
1785,6426000,0.5840125136048107,61.27529607732162,30.677253963331626
1786,6429600,0.632074010385892,60.494341817319544,26.698354212319895
1787,6433200,0.6779446239436757,59.75236533929002,30.06384740145415
1788,6436800,0.6991842229466915,61.16044120053731,27.45241479511685
1789,6440400,0.6495880746667105,59.240818131871606,27.08094840118383
1790,6444000,0.592732158093517,58.807143524360924,28.53804913908988
1791,6447600,0.658529311087656,59.98682107766746,27.66686584228576
1792,6451200,0.574100317458905,63.710148170242654,25.939920608210937
1793,6454800,0.560633123758411,64.51994278774306,28.231407486479462
1794,6458400,0.7142777118003794,61.59291315151429,29.671651753536683
1795,6462000,0.6755831230257688,61.38797063241989,28.911084204984792
1796,6465600,0.618131838250692,59.584821672914316,23.620044454885534
1797,6469200,0.4000088043062226,59.64150054590551,25.474307738919958
1798,6472800,0.352935388256287,60.23806893271959,26.331479399193967
1799,6476400,0.32752510280171104,59.24687724374568,27.904441560692526
1800,6480000,0.3772669338120595,67.9591796174524,29.01702145313297
1801,6483600,0.3484853492064079,69.85542511569105,29.487401608779287
1802,6487200,0.2814492885697707,69.48293718287906,28.403950342424114
1803,6490800,0.44553799818340345,68.07227295724446,31.369625740332886
1804,6494400,0.5083468320312993,69.24563884210565,27.638589454866167
1805,6498000,0.5719551537893725,72.18956647254032,28.076378504449945
1806,6501600,0.5575823577867618,72.59600511775832,30.956956886061963
1807,6505200,0.6078929174761812,72.13936788864298,30.106920258045662
1808,6508800,0.653220728876692,71.83197735231415,28.937331910336237
1809,6512400,0.5225843409062687,69.02905526883941,31.09107028743016
1810,6516000,0.5591126129199305,69.2888385417088,27.09444341590584
1811,6519600,0.6819135824864364,71.26832018511689,29.01712851273891
1812,6523200,0.6838594814581249,66.91619015953555,30.400009384859427
1813,6526800,0.6464507097507739,70.1552793556727,30.465561990377964
1814,6530400,0.6251866327391842,67.77489043222148,29.500099517222953
1815,6534000,0.5769498216631935,66.38535835827523,27.43942957212074
1816,6537600,0.5857129676709828,68.77323330995921,28.23584010839425
1817,6541200,0.5362303950765288,70.40414482318478,29.662472680660528
1818,6544800,0.5334134411584913,68.53558099809729,31.922318841933077
1819,6548400,0.5993930530874859,70.41187318418459,32.03107744763766
1820,6552000,0.47673053557757583,65.79634229436354,25.96895138924908
1821,6555600,0.3389327772943215,68.10288381197765,26.026353207853067
1822,6559200,0.27835309761363114,68.57542627275838,27.621933924461175
1823,6562800,0.39610337980043825,70.41829948034808,26.190659961625002
1824,6566400,0.2611740976536046,64.95003445181031,27.57087508548489
1825,6570000,0.28719345596705503,64.71598607905511,31.79404699582409
1826,6573600,0.28667857930275503,68.50652930041277,31.25710405890329
1827,6577200,0.3349676863008303,69.00711977556423,28.696119413106764
1828,6580800,0.2837963777768954,63.94972800974478,25.568011817295428
1829,6584400,0.34892150367049524,68.19681891592923,26.67966831782218
1830,6588000,0.34243975927067916,68.65483681757364,30.537019807881858
1831,6591600,0.5034411152169435,65.08948551517406,29.200220355158706
1832,6595200,0.5268791606718336,64.9819252682496,29.585103354627858
1833,6598800,0.5236567297512192,71.19001979870416,29.272728665242123
1834,6602400,0.5106354340284441,69.89422242784319,28.170448765588873
1835,6606000,0.5745843191241112,66.58579457503771,27.59372666435221
1836,6609600,0.6099507601373567,66.11847800998413,29.67983493641249
1837,6613200,0.5653301383619986,65.55203541125469,27.575213010488007
1838,6616800,0.6050636006471568,68.32849859612092,28.308576356008942
1839,6620400,0.585955078863829,67.61314789587976,28.846172696328352
1840,6624000,0.5131511805468792,69.1878846512879,28.585828470554052
1841,6627600,0.5330634774017928,69.16161054267522,28.78989439562298
1842,6631200,0.5915188899992999,68.9712071186841,30.105954538547483
1843,6634800,0.6130515714278775,66.01158800204166,29.375557541082955
1844,6638400,0.6578555707197329,68.36262548902383,28.906797439134674
1845,6642000,0.3664646337886949,66.7866385249259,30.61462711750242
1846,6645600,0.33334485882000037,65.27709819862794,27.164698281788183
1847,6649200,0.30057521286520533,65.29988135633901,26.87536734906039
1848,6652800,0.33220657462692776,69.70927553998833,28.86306715566881
1849,6656400,0.3098799372569227,73.11534410824454,27.35767632061366
1850,6660000,0.25583556001375196,69.39834566539332,28.13801803762032
1851,6663600,0.2827012090152175,70.26232441466632,28.92115941487361
1852,6667200,0.3074899960178786,67.54700481801933,26.7234593948931
1853,6670800,0.3172990946315271,69.21325959168266,26.975478093704094
1854,6674400,0.4364788432758681,70.29530850511743,30.498405778508275
1855,6678000,0.45171599898065806,70.16033110131892,29.387101248532424
1856,6681600,0.5584718912605702,72.57452286874654,27.85675701645913
1857,6685200,0.5604926391855973,72.90849920750304,28.184948853367
1858,6688800,0.5482821182187025,72.88258128849992,30.650845630346492
1859,6692400,0.6168871091763571,69.462640578023,29.63323691805964
1860,6696000,0.5922862914286006,69.38539385003023,28.231306835437568
1861,6699600,0.5556585147530194,68.55860602306744,27.18474176563364
1862,6703200,0.575141699858659,65.9091157416009,27.27982100235783
1863,6706800,0.5255015350516508,68.8841048242054,27.24104911583481
1864,6710400,0.523130000822177,72.70894396486796,27.640911803896337
1865,6714000,0.5665177496284319,76.4512170875612,28.912843821836162
1866,6717600,0.628269757975253,71.26551984638482,30.11537069800249
1867,6721200,0.6471859283871139,70.77687022706027,30.16732008086388
